"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","GDPHRWKD","TOT","USD","A","1989",29.528624,
"GRC","GDPHRWKD","TOT","USD","A","1990",29.468391,
"GRC","GDPHRWKD","TOT","USD","A","1991",30.47289,
"GRC","GDPHRWKD","TOT","USD","A","1992",29.855302,
"GRC","GDPHRWKD","TOT","USD","A","1993",28.853079,
"GRC","GDPHRWKD","TOT","USD","A","1994",29.364841,
"GRC","GDPHRWKD","TOT","USD","A","1995",29.971554,
"GRC","GDPHRWKD","TOT","USD","A","1996",31.025223,
"GRC","GDPHRWKD","TOT","USD","A","1997",32.56682,
"GRC","GDPHRWKD","TOT","USD","A","1998",32.403787,
"GRC","GDPHRWKD","TOT","USD","A","1999",33.445211,
"GRC","GDPHRWKD","TOT","USD","A","2000",34.596764,
"GRC","GDPHRWKD","TOT","USD","A","2001",36.007593,
"GRC","GDPHRWKD","TOT","USD","A","2002",36.664492,
"GRC","GDPHRWKD","TOT","USD","A","2003",38.291115,
"GRC","GDPHRWKD","TOT","USD","A","2004",39.450189,
"GRC","GDPHRWKD","TOT","USD","A","2005",38.332983,
"GRC","GDPHRWKD","TOT","USD","A","2006",39.980724,
"GRC","GDPHRWKD","TOT","USD","A","2007",41.017727,
"GRC","GDPHRWKD","TOT","USD","A","2008",40.454933,
"GRC","GDPHRWKD","TOT","USD","A","2009",39.403019,
"GRC","GDPHRWKD","TOT","USD","A","2010",39.041018,
"GRC","GDPHRWKD","TOT","USD","A","2011",36.286315,
"GRC","GDPHRWKD","TOT","USD","A","2012",34.411592,
"GRC","GDPHRWKD","TOT","USD","A","2013",33.629296,
"GRC","GDPHRWKD","TOT","USD","A","2014",33.419253,
"GRC","GDPHRWKD","TOT","USD","A","2015",34.620568,
"GRC","GDPHRWKD","TOT","USD","A","2016",33.18651,
"GRC","GDPHRWKD","TOT","USD","A","2017",33.648638,
"GRC","GDPHRWKD","TOT","USD","A","2018",32.475541,
"GRC","GDPHRWKD","TOT","USD","A","2019",33.114258,
"GRC","GDPHRWKD","TOT","USD","A","2020",33.973502,
"GRC","GDPHRWKD","TOT","USD","A","2021",33.499694,
"GRC","GDPHRWKD","TOT","USD","A","2022",33.60156,
"HUN","GDPHRWKD","TOT","USD","A","1991",16.704119,
"HUN","GDPHRWKD","TOT","USD","A","1992",18.079939,
"HUN","GDPHRWKD","TOT","USD","A","1993",19.17833,
"HUN","GDPHRWKD","TOT","USD","A","1994",18.823015,
"HUN","GDPHRWKD","TOT","USD","A","1995",21.751516,"B"
"HUN","GDPHRWKD","TOT","USD","A","1996",21.834358,
"HUN","GDPHRWKD","TOT","USD","A","1997",22.199732,
"HUN","GDPHRWKD","TOT","USD","A","1998",22.967387,
"HUN","GDPHRWKD","TOT","USD","A","1999",23.126167,
"HUN","GDPHRWKD","TOT","USD","A","2000",24.261878,
"HUN","GDPHRWKD","TOT","USD","A","2001",25.660983,
"HUN","GDPHRWKD","TOT","USD","A","2002",27.120808,
"HUN","GDPHRWKD","TOT","USD","A","2003",28.099839,
"HUN","GDPHRWKD","TOT","USD","A","2004",29.787292,
"HUN","GDPHRWKD","TOT","USD","A","2005",31.711223,
"HUN","GDPHRWKD","TOT","USD","A","2006",33.059351,
"HUN","GDPHRWKD","TOT","USD","A","2007",33.880508,
"HUN","GDPHRWKD","TOT","USD","A","2008",34.775614,
"HUN","GDPHRWKD","TOT","USD","A","2009",33.729408,
"HUN","GDPHRWKD","TOT","USD","A","2010",34.16158,"B"
"HUN","GDPHRWKD","TOT","USD","A","2011",35.064454,
"HUN","GDPHRWKD","TOT","USD","A","2012",34.615419,
"HUN","GDPHRWKD","TOT","USD","A","2013",34.885635,
"HUN","GDPHRWKD","TOT","USD","A","2014",34.479125,
"HUN","GDPHRWKD","TOT","USD","A","2015",35.030998,
"HUN","GDPHRWKD","TOT","USD","A","2016",34.239239,
"HUN","GDPHRWKD","TOT","USD","A","2017",35.285256,
"HUN","GDPHRWKD","TOT","USD","A","2018",36.715239,
"HUN","GDPHRWKD","TOT","USD","A","2019",38.24754,
"HUN","GDPHRWKD","TOT","USD","A","2020",38.373289,
"HUN","GDPHRWKD","TOT","USD","A","2021",39.931329,
"HUN","GDPHRWKD","TOT","USD","A","2022",40.764227,
"ISL","GDPHRWKD","TOT","USD","A","1970",19.685898,
"ISL","GDPHRWKD","TOT","USD","A","1971",21.670202,
"ISL","GDPHRWKD","TOT","USD","A","1972",22.74772,
"ISL","GDPHRWKD","TOT","USD","A","1973",23.869513,
"ISL","GDPHRWKD","TOT","USD","A","1974",24.737615,
"ISL","GDPHRWKD","TOT","USD","A","1975",24.772111,
"ISL","GDPHRWKD","TOT","USD","A","1976",25.789366,
"ISL","GDPHRWKD","TOT","USD","A","1977",28.627861,
"ISL","GDPHRWKD","TOT","USD","A","1978",30.111211,
"ISL","GDPHRWKD","TOT","USD","A","1979",31.597969,
"ISL","GDPHRWKD","TOT","USD","A","1980",32.59542,
"ISL","GDPHRWKD","TOT","USD","A","1981",32.422195,
"ISL","GDPHRWKD","TOT","USD","A","1982",32.246767,
"ISL","GDPHRWKD","TOT","USD","A","1983",31.266066,
"ISL","GDPHRWKD","TOT","USD","A","1984",32.147949,
"ISL","GDPHRWKD","TOT","USD","A","1985",32.057915,
"ISL","GDPHRWKD","TOT","USD","A","1986",33.172702,
"ISL","GDPHRWKD","TOT","USD","A","1987",34.070179,
"ISL","GDPHRWKD","TOT","USD","A","1988",34.922556,
"ISL","GDPHRWKD","TOT","USD","A","1989",35.624417,
"ISL","GDPHRWKD","TOT","USD","A","1990",36.598448,
"ISL","GDPHRWKD","TOT","USD","A","1991",36.460144,
"ISL","GDPHRWKD","TOT","USD","A","1992",34.945867,
"ISL","GDPHRWKD","TOT","USD","A","1993",35.382993,
"ISL","GDPHRWKD","TOT","USD","A","1994",36.525802,
"ISL","GDPHRWKD","TOT","USD","A","1995",36.115595,
"ISL","GDPHRWKD","TOT","USD","A","1996",37.281082,
"ISL","GDPHRWKD","TOT","USD","A","1997",39.007073,
"ISL","GDPHRWKD","TOT","USD","A","1998",41.15579,
"ISL","GDPHRWKD","TOT","USD","A","1999",41.74796,
"ISL","GDPHRWKD","TOT","USD","A","2000",42.954892,
"ISL","GDPHRWKD","TOT","USD","A","2001",44.570648,
"ISL","GDPHRWKD","TOT","USD","A","2002",45.424657,
"ISL","GDPHRWKD","TOT","USD","A","2003",46.932506,
"ISL","GDPHRWKD","TOT","USD","A","2004",50.125586,
"ISL","GDPHRWKD","TOT","USD","A","2005",51.613242,
"ISL","GDPHRWKD","TOT","USD","A","2006",52.938942,
"ISL","GDPHRWKD","TOT","USD","A","2007",56.118409,
"ISL","GDPHRWKD","TOT","USD","A","2008",54.473883,
"ISL","GDPHRWKD","TOT","USD","A","2009",57.958666,
"ISL","GDPHRWKD","TOT","USD","A","2010",57.363205,
"ISL","GDPHRWKD","TOT","USD","A","2011",57.412617,
"ISL","GDPHRWKD","TOT","USD","A","2012",57.495299,
"ISL","GDPHRWKD","TOT","USD","A","2013",58.702973,
"ISL","GDPHRWKD","TOT","USD","A","2014",58.676681,
"ISL","GDPHRWKD","TOT","USD","A","2015",59.662657,
"ISL","GDPHRWKD","TOT","USD","A","2016",60.324542,
"ISL","GDPHRWKD","TOT","USD","A","2017",60.815593,
"ISL","GDPHRWKD","TOT","USD","A","2018",62.370889,
"ISL","GDPHRWKD","TOT","USD","A","2019",64.259809,
"ISL","GDPHRWKD","TOT","USD","A","2020",64.041254,
"ISL","GDPHRWKD","TOT","USD","A","2021",65.419277,
"ISL","GDPHRWKD","TOT","USD","A","2022",65.131906,
"IRL","GDPHRWKD","TOT","USD","A","1970",15.709774,
"IRL","GDPHRWKD","TOT","USD","A","1971",16.188173,
"IRL","GDPHRWKD","TOT","USD","A","1972",17.606502,
"IRL","GDPHRWKD","TOT","USD","A","1973",18.278519,
"IRL","GDPHRWKD","TOT","USD","A","1974",19.097062,
"IRL","GDPHRWKD","TOT","USD","A","1975",20.425522,
"IRL","GDPHRWKD","TOT","USD","A","1976",20.948709,
"IRL","GDPHRWKD","TOT","USD","A","1977",22.265781,
"IRL","GDPHRWKD","TOT","USD","A","1978",23.815787,
"IRL","GDPHRWKD","TOT","USD","A","1979",23.589294,
"IRL","GDPHRWKD","TOT","USD","A","1980",24.99454,
"IRL","GDPHRWKD","TOT","USD","A","1981",26.29076,
"IRL","GDPHRWKD","TOT","USD","A","1982",27.093776,
"IRL","GDPHRWKD","TOT","USD","A","1983",27.40167,
"IRL","GDPHRWKD","TOT","USD","A","1984",29.385724,
"IRL","GDPHRWKD","TOT","USD","A","1985",30.321714,
"IRL","GDPHRWKD","TOT","USD","A","1986",29.877291,
"IRL","GDPHRWKD","TOT","USD","A","1987",31.394319,
"IRL","GDPHRWKD","TOT","USD","A","1988",32.8878,
"IRL","GDPHRWKD","TOT","USD","A","1989",34.718587,
"IRL","GDPHRWKD","TOT","USD","A","1990",36.279396,
"IRL","GDPHRWKD","TOT","USD","A","1991",37.736947,
"IRL","GDPHRWKD","TOT","USD","A","1992",39.628364,
"IRL","GDPHRWKD","TOT","USD","A","1993",40.629294,
"IRL","GDPHRWKD","TOT","USD","A","1994",41.614516,
"IRL","GDPHRWKD","TOT","USD","A","1995",43.665613,
"IRL","GDPHRWKD","TOT","USD","A","1996",45.413923,
"IRL","GDPHRWKD","TOT","USD","A","1997",48.508302,
"IRL","GDPHRWKD","TOT","USD","A","1998",48.34328,
"IRL","GDPHRWKD","TOT","USD","A","1999",50.788983,
"IRL","GDPHRWKD","TOT","USD","A","2000",53.595851,
"IRL","GDPHRWKD","TOT","USD","A","2001",55.564244,
"IRL","GDPHRWKD","TOT","USD","A","2002",58.452509,
"IRL","GDPHRWKD","TOT","USD","A","2003",60.084525,
"IRL","GDPHRWKD","TOT","USD","A","2004",62.683128,
"IRL","GDPHRWKD","TOT","USD","A","2005",63.307562,
"IRL","GDPHRWKD","TOT","USD","A","2006",64.378949,
"IRL","GDPHRWKD","TOT","USD","A","2007",66.050103,
"IRL","GDPHRWKD","TOT","USD","A","2008",65.004922,
"IRL","GDPHRWKD","TOT","USD","A","2009",69.321202,
"IRL","GDPHRWKD","TOT","USD","A","2010",73.594177,"B"
"IRL","GDPHRWKD","TOT","USD","A","2011",75.553124,
"IRL","GDPHRWKD","TOT","USD","A","2012",76.113393,
"IRL","GDPHRWKD","TOT","USD","A","2013",74.123158,
"IRL","GDPHRWKD","TOT","USD","A","2014",77.947512,
"IRL","GDPHRWKD","TOT","USD","A","2015",94.034775,
"IRL","GDPHRWKD","TOT","USD","A","2016",91.255548,
"IRL","GDPHRWKD","TOT","USD","A","2017",95.477559,
"IRL","GDPHRWKD","TOT","USD","A","2018",99.940893,
"IRL","GDPHRWKD","TOT","USD","A","2019",102.330547,
"IRL","GDPHRWKD","TOT","USD","A","2020",120.28143,
"IRL","GDPHRWKD","TOT","USD","A","2021",128.214179,
"IRL","GDPHRWKD","TOT","USD","A","2022",132.212,
"ITA","GDPHRWKD","TOT","USD","A","1970",25.305958,
"ITA","GDPHRWKD","TOT","USD","A","1971",26.437249,
"ITA","GDPHRWKD","TOT","USD","A","1972",27.746943,
"ITA","GDPHRWKD","TOT","USD","A","1973",29.552664,
"ITA","GDPHRWKD","TOT","USD","A","1974",31.189036,
"ITA","GDPHRWKD","TOT","USD","A","1975",30.761906,
"ITA","GDPHRWKD","TOT","USD","A","1976",32.659563,
"ITA","GDPHRWKD","TOT","USD","A","1977",34.014956,
"ITA","GDPHRWKD","TOT","USD","A","1978",35.189797,
"ITA","GDPHRWKD","TOT","USD","A","1979",37.006676,
"ITA","GDPHRWKD","TOT","USD","A","1980",37.709445,
"ITA","GDPHRWKD","TOT","USD","A","1981",37.930318,
"ITA","GDPHRWKD","TOT","USD","A","1982",37.77805,
"ITA","GDPHRWKD","TOT","USD","A","1983",38.111703,
"ITA","GDPHRWKD","TOT","USD","A","1984",39.562281,
"ITA","GDPHRWKD","TOT","USD","A","1985",40.363743,
"ITA","GDPHRWKD","TOT","USD","A","1986",41.048174,
"ITA","GDPHRWKD","TOT","USD","A","1987",41.833545,
"ITA","GDPHRWKD","TOT","USD","A","1988",43.041769,
"ITA","GDPHRWKD","TOT","USD","A","1989",44.572499,
"ITA","GDPHRWKD","TOT","USD","A","1990",45.001814,
"ITA","GDPHRWKD","TOT","USD","A","1991",45.022633,
"ITA","GDPHRWKD","TOT","USD","A","1992",45.652707,
"ITA","GDPHRWKD","TOT","USD","A","1993",46.516213,
"ITA","GDPHRWKD","TOT","USD","A","1994",48.470113,
"ITA","GDPHRWKD","TOT","USD","A","1995",49.907066,
"ITA","GDPHRWKD","TOT","USD","A","1996",49.964089,
"ITA","GDPHRWKD","TOT","USD","A","1997",50.886196,
"ITA","GDPHRWKD","TOT","USD","A","1998",50.921112,
"ITA","GDPHRWKD","TOT","USD","A","1999",51.279218,
"ITA","GDPHRWKD","TOT","USD","A","2000",52.751834,
"ITA","GDPHRWKD","TOT","USD","A","2001",53.105591,
"ITA","GDPHRWKD","TOT","USD","A","2002",52.689151,
"ITA","GDPHRWKD","TOT","USD","A","2003",52.31578,
"ITA","GDPHRWKD","TOT","USD","A","2004",52.754499,
"ITA","GDPHRWKD","TOT","USD","A","2005",52.990201,
"ITA","GDPHRWKD","TOT","USD","A","2006",52.873541,
"ITA","GDPHRWKD","TOT","USD","A","2007",52.833352,
"ITA","GDPHRWKD","TOT","USD","A","2008",52.532095,
"ITA","GDPHRWKD","TOT","USD","A","2009",51.485627,
"ITA","GDPHRWKD","TOT","USD","A","2010",52.656139,
"ITA","GDPHRWKD","TOT","USD","A","2011",53.011615,
"ITA","GDPHRWKD","TOT","USD","A","2012",52.728249,
"ITA","GDPHRWKD","TOT","USD","A","2013",53.147359,
"ITA","GDPHRWKD","TOT","USD","A","2014",53.189636,
"ITA","GDPHRWKD","TOT","USD","A","2015",53.221214,
"ITA","GDPHRWKD","TOT","USD","A","2016",53.057615,
"ITA","GDPHRWKD","TOT","USD","A","2017",53.399887,
"ITA","GDPHRWKD","TOT","USD","A","2018",53.393274,
"ITA","GDPHRWKD","TOT","USD","A","2019",53.658554,
"ITA","GDPHRWKD","TOT","USD","A","2020",55.31628,
"ITA","GDPHRWKD","TOT","USD","A","2021",54.739397,
"ITA","GDPHRWKD","TOT","USD","A","2022",54.594919,
"JPN","GDPHRWKD","TOT","USD","A","1970",13.913013,
"JPN","GDPHRWKD","TOT","USD","A","1971",14.490585,
"JPN","GDPHRWKD","TOT","USD","A","1972",15.705665,
"JPN","GDPHRWKD","TOT","USD","A","1973",16.795891,
"JPN","GDPHRWKD","TOT","USD","A","1974",17.159121,
"JPN","GDPHRWKD","TOT","USD","A","1975",17.943132,
"JPN","GDPHRWKD","TOT","USD","A","1976",18.365817,
"JPN","GDPHRWKD","TOT","USD","A","1977",18.935959,
"JPN","GDPHRWKD","TOT","USD","A","1978",19.797496,
"JPN","GDPHRWKD","TOT","USD","A","1979",20.641463,
"JPN","GDPHRWKD","TOT","USD","A","1980",21.12694,
"JPN","GDPHRWKD","TOT","USD","A","1981",22.016203,
"JPN","GDPHRWKD","TOT","USD","A","1982",22.575418,
"JPN","GDPHRWKD","TOT","USD","A","1983",23.145117,
"JPN","GDPHRWKD","TOT","USD","A","1984",23.93548,
"JPN","GDPHRWKD","TOT","USD","A","1985",25.21423,
"JPN","GDPHRWKD","TOT","USD","A","1986",25.862897,
"JPN","GDPHRWKD","TOT","USD","A","1987",26.971293,
"JPN","GDPHRWKD","TOT","USD","A","1988",28.492223,
"JPN","GDPHRWKD","TOT","USD","A","1989",29.774673,
"JPN","GDPHRWKD","TOT","USD","A","1990",31.293218,
"JPN","GDPHRWKD","TOT","USD","A","1991",32.274529,
"JPN","GDPHRWKD","TOT","USD","A","1992",32.742608,
"JPN","GDPHRWKD","TOT","USD","A","1993",33.492015,
"JPN","GDPHRWKD","TOT","USD","A","1994",33.941482,
"JPN","GDPHRWKD","TOT","USD","A","1995",34.972729,
"JPN","GDPHRWKD","TOT","USD","A","1996",35.880452,
"JPN","GDPHRWKD","TOT","USD","A","1997",36.494536,
"JPN","GDPHRWKD","TOT","USD","A","1998",36.903426,
"JPN","GDPHRWKD","TOT","USD","A","1999",37.939032,
"JPN","GDPHRWKD","TOT","USD","A","2000",39.036502,
"JPN","GDPHRWKD","TOT","USD","A","2001",39.591999,
"JPN","GDPHRWKD","TOT","USD","A","2002",40.321568,
"JPN","GDPHRWKD","TOT","USD","A","2003",40.896276,
"JPN","GDPHRWKD","TOT","USD","A","2004",41.879018,
"JPN","GDPHRWKD","TOT","USD","A","2005",42.485925,
"JPN","GDPHRWKD","TOT","USD","A","2006",42.554532,
"JPN","GDPHRWKD","TOT","USD","A","2007",42.869805,
"JPN","GDPHRWKD","TOT","USD","A","2008",42.745248,
"JPN","GDPHRWKD","TOT","USD","A","2009",42.137637,
"JPN","GDPHRWKD","TOT","USD","A","2010",43.440399,
"JPN","GDPHRWKD","TOT","USD","A","2011",43.713823,
"JPN","GDPHRWKD","TOT","USD","A","2012",44.192081,
"JPN","GDPHRWKD","TOT","USD","A","2013",45.179653,
"JPN","GDPHRWKD","TOT","USD","A","2014",45.259761,
"JPN","GDPHRWKD","TOT","USD","A","2015",46.169987,
"JPN","GDPHRWKD","TOT","USD","A","2016",46.216381,
"JPN","GDPHRWKD","TOT","USD","A","2017",46.638749,
"JPN","GDPHRWKD","TOT","USD","A","2018",46.924771,
"JPN","GDPHRWKD","TOT","USD","A","2019",47.335577,
"JPN","GDPHRWKD","TOT","USD","A","2020",46.882593,
"JPN","GDPHRWKD","TOT","USD","A","2021",47.615536,
"JPN","GDPHRWKD","TOT","USD","A","2022",48.047136,"E"
"KOR","GDPHRWKD","TOT","USD","A","2011",33.018412,
"KOR","GDPHRWKD","TOT","USD","A","2012",33.49794,
"KOR","GDPHRWKD","TOT","USD","A","2013",34.297771,
"KOR","GDPHRWKD","TOT","USD","A","2014",35.078704,
"KOR","GDPHRWKD","TOT","USD","A","2015",35.557786,
"KOR","GDPHRWKD","TOT","USD","A","2016",36.548081,
"KOR","GDPHRWKD","TOT","USD","A","2017",38.180564,
"KOR","GDPHRWKD","TOT","USD","A","2018",39.639258,
"KOR","GDPHRWKD","TOT","USD","A","2019",40.609311,
"KOR","GDPHRWKD","TOT","USD","A","2020",41.905448,
"KOR","GDPHRWKD","TOT","USD","A","2021",43.007868,
"KOR","GDPHRWKD","TOT","USD","A","2022",43.029939,"E"
"LUX","GDPHRWKD","TOT","USD","A","1970",46.34691,
"LUX","GDPHRWKD","TOT","USD","A","1971",46.191178,
"LUX","GDPHRWKD","TOT","USD","A","1972",48.488393,
"LUX","GDPHRWKD","TOT","USD","A","1973",52.389258,
"LUX","GDPHRWKD","TOT","USD","A","1974",53.828135,
"LUX","GDPHRWKD","TOT","USD","A","1975",50.472484,
"LUX","GDPHRWKD","TOT","USD","A","1976",51.33199,
"LUX","GDPHRWKD","TOT","USD","A","1977",52.926793,
"LUX","GDPHRWKD","TOT","USD","A","1978",55.969247,
"LUX","GDPHRWKD","TOT","USD","A","1979",57.547685,
"LUX","GDPHRWKD","TOT","USD","A","1980",58.183288,
"LUX","GDPHRWKD","TOT","USD","A","1981",58.524015,
"LUX","GDPHRWKD","TOT","USD","A","1982",59.973709,
"LUX","GDPHRWKD","TOT","USD","A","1983",62.175483,
"LUX","GDPHRWKD","TOT","USD","A","1984",66.197945,
"LUX","GDPHRWKD","TOT","USD","A","1985",66.845557,
"LUX","GDPHRWKD","TOT","USD","A","1986",72.187116,
"LUX","GDPHRWKD","TOT","USD","A","1987",73.127734,
"LUX","GDPHRWKD","TOT","USD","A","1988",76.060635,
"LUX","GDPHRWKD","TOT","USD","A","1989",81.277089,
"LUX","GDPHRWKD","TOT","USD","A","1990",82.14235,
"LUX","GDPHRWKD","TOT","USD","A","1991",86.739651,
"LUX","GDPHRWKD","TOT","USD","A","1992",87.073564,
"LUX","GDPHRWKD","TOT","USD","A","1993",88.780059,
"LUX","GDPHRWKD","TOT","USD","A","1994",90.948597,
"LUX","GDPHRWKD","TOT","USD","A","1995",89.29036,
"LUX","GDPHRWKD","TOT","USD","A","1996",89.521784,
"LUX","GDPHRWKD","TOT","USD","A","1997",90.955873,
"LUX","GDPHRWKD","TOT","USD","A","1998",93.057507,
"LUX","GDPHRWKD","TOT","USD","A","1999",96.297881,
"LUX","GDPHRWKD","TOT","USD","A","2000",97.459711,"B"
"LUX","GDPHRWKD","TOT","USD","A","2001",95.733237,
"LUX","GDPHRWKD","TOT","USD","A","2002",96.465052,
"LUX","GDPHRWKD","TOT","USD","A","2003",97.170243,
"LUX","GDPHRWKD","TOT","USD","A","2004",98.973858,
"LUX","GDPHRWKD","TOT","USD","A","2005",99.957636,
"LUX","GDPHRWKD","TOT","USD","A","2006",102.035068,
"LUX","GDPHRWKD","TOT","USD","A","2007",104.743364,
"LUX","GDPHRWKD","TOT","USD","A","2008",99.685834,
"LUX","GDPHRWKD","TOT","USD","A","2009",99.484621,
"LUX","GDPHRWKD","TOT","USD","A","2010",101.160094,
"LUX","GDPHRWKD","TOT","USD","A","2011",99.378768,
"LUX","GDPHRWKD","TOT","USD","A","2012",98.989858,
"LUX","GDPHRWKD","TOT","USD","A","2013",100.800784,
"LUX","GDPHRWKD","TOT","USD","A","2014",100.550424,
"LUX","GDPHRWKD","TOT","USD","A","2015",99.777819,
"LUX","GDPHRWKD","TOT","USD","A","2016",101.763319,
"LUX","GDPHRWKD","TOT","USD","A","2017",100.25682,
"LUX","GDPHRWKD","TOT","USD","A","2018",98.578393,
"LUX","GDPHRWKD","TOT","USD","A","2019",97.821744,
"LUX","GDPHRWKD","TOT","USD","A","2020",101.10009,
"LUX","GDPHRWKD","TOT","USD","A","2021",99.030161,
"LUX","GDPHRWKD","TOT","USD","A","2022",96.778867,
"MEX","GDPHRWKD","TOT","USD","A","1991",19.779529,
"MEX","GDPHRWKD","TOT","USD","A","1992",19.881873,
"MEX","GDPHRWKD","TOT","USD","A","1993",19.80269,
"MEX","GDPHRWKD","TOT","USD","A","1994",19.759341,
"MEX","GDPHRWKD","TOT","USD","A","1995",18.538649,
"MEX","GDPHRWKD","TOT","USD","A","1996",18.748189,
"MEX","GDPHRWKD","TOT","USD","A","1997",18.531243,
"MEX","GDPHRWKD","TOT","USD","A","1998",19.622722,
"MEX","GDPHRWKD","TOT","USD","A","1999",19.27401,
"MEX","GDPHRWKD","TOT","USD","A","2000",20.408184,
"MEX","GDPHRWKD","TOT","USD","A","2001",20.546467,
"MEX","GDPHRWKD","TOT","USD","A","2002",19.608957,
"MEX","GDPHRWKD","TOT","USD","A","2003",20.222358,
"MEX","GDPHRWKD","TOT","USD","A","2004",20.500537,
"MEX","GDPHRWKD","TOT","USD","A","2005",18.773197,"B"
"MEX","GDPHRWKD","TOT","USD","A","2006",19.139057,
"MEX","GDPHRWKD","TOT","USD","A","2007",19.361361,
"MEX","GDPHRWKD","TOT","USD","A","2008",19.244617,
"MEX","GDPHRWKD","TOT","USD","A","2009",18.100579,
"MEX","GDPHRWKD","TOT","USD","A","2010",18.747871,
"MEX","GDPHRWKD","TOT","USD","A","2011",19.079918,
"MEX","GDPHRWKD","TOT","USD","A","2012",19.233563,
"MEX","GDPHRWKD","TOT","USD","A","2013",19.227183,
"MEX","GDPHRWKD","TOT","USD","A","2014",19.713514,
"MEX","GDPHRWKD","TOT","USD","A","2015",19.841226,
"MEX","GDPHRWKD","TOT","USD","A","2016",20.216638,
"MEX","GDPHRWKD","TOT","USD","A","2017",20.329696,
"MEX","GDPHRWKD","TOT","USD","A","2018",20.194667,
"MEX","GDPHRWKD","TOT","USD","A","2019",19.706478,
"MEX","GDPHRWKD","TOT","USD","A","2020",19.615134,
"MEX","GDPHRWKD","TOT","USD","A","2021",18.903278,
"MEX","GDPHRWKD","TOT","USD","A","2022",18.664721,
"NLD","GDPHRWKD","TOT","USD","A","1970",30.188069,
"NLD","GDPHRWKD","TOT","USD","A","1971",31.735818,
"NLD","GDPHRWKD","TOT","USD","A","1972",32.75451,
"NLD","GDPHRWKD","TOT","USD","A","1973",34.926387,
"NLD","GDPHRWKD","TOT","USD","A","1974",37.299756,
"NLD","GDPHRWKD","TOT","USD","A","1975",38.553631,
"NLD","GDPHRWKD","TOT","USD","A","1976",40.481033,
"NLD","GDPHRWKD","TOT","USD","A","1977",41.730314,
"NLD","GDPHRWKD","TOT","USD","A","1978",42.894772,
"NLD","GDPHRWKD","TOT","USD","A","1979",43.429601,
"NLD","GDPHRWKD","TOT","USD","A","1980",44.102272,
"NLD","GDPHRWKD","TOT","USD","A","1981",43.953167,
"NLD","GDPHRWKD","TOT","USD","A","1982",44.46766,
"NLD","GDPHRWKD","TOT","USD","A","1983",46.243744,
"NLD","GDPHRWKD","TOT","USD","A","1984",47.521576,
"NLD","GDPHRWKD","TOT","USD","A","1985",48.393315,
"NLD","GDPHRWKD","TOT","USD","A","1986",49.053812,
"NLD","GDPHRWKD","TOT","USD","A","1987",49.653991,
"NLD","GDPHRWKD","TOT","USD","A","1988",50.553944,
"NLD","GDPHRWKD","TOT","USD","A","1989",51.584512,
"NLD","GDPHRWKD","TOT","USD","A","1990",52.330703,
"NLD","GDPHRWKD","TOT","USD","A","1991",52.96181,
"NLD","GDPHRWKD","TOT","USD","A","1992",52.861959,
"NLD","GDPHRWKD","TOT","USD","A","1993",53.709848,
"NLD","GDPHRWKD","TOT","USD","A","1994",54.653657,
"NLD","GDPHRWKD","TOT","USD","A","1995",53.830722,
"NLD","GDPHRWKD","TOT","USD","A","1996",54.029715,
"NLD","GDPHRWKD","TOT","USD","A","1997",55.222705,
"NLD","GDPHRWKD","TOT","USD","A","1998",56.578693,
"NLD","GDPHRWKD","TOT","USD","A","1999",57.827451,
"NLD","GDPHRWKD","TOT","USD","A","2000",59.696492,
"NLD","GDPHRWKD","TOT","USD","A","2001",60.299505,
"NLD","GDPHRWKD","TOT","USD","A","2002",60.739628,
"NLD","GDPHRWKD","TOT","USD","A","2003",61.541637,
"NLD","GDPHRWKD","TOT","USD","A","2004",62.603024,
"NLD","GDPHRWKD","TOT","USD","A","2005",64.097939,
"NLD","GDPHRWKD","TOT","USD","A","2006",65.051296,
"NLD","GDPHRWKD","TOT","USD","A","2007",65.632495,
"NLD","GDPHRWKD","TOT","USD","A","2008",66.009294,
"NLD","GDPHRWKD","TOT","USD","A","2009",64.520326,
"NLD","GDPHRWKD","TOT","USD","A","2010",65.852731,
"NLD","GDPHRWKD","TOT","USD","A","2011",66.274742,
"NLD","GDPHRWKD","TOT","USD","A","2012",66.176095,
"NLD","GDPHRWKD","TOT","USD","A","2013",66.678971,
"NLD","GDPHRWKD","TOT","USD","A","2014",67.172705,
"NLD","GDPHRWKD","TOT","USD","A","2015",67.832959,
"NLD","GDPHRWKD","TOT","USD","A","2016",67.727181,
"NLD","GDPHRWKD","TOT","USD","A","2017",68.095551,
"NLD","GDPHRWKD","TOT","USD","A","2018",67.876916,
"NLD","GDPHRWKD","TOT","USD","A","2019",67.422659,
"NLD","GDPHRWKD","TOT","USD","A","2020",66.689781,
"NLD","GDPHRWKD","TOT","USD","A","2021",67.704215,
"NLD","GDPHRWKD","TOT","USD","A","2022",68.00092,
"NZL","GDPHRWKD","TOT","USD","A","1970",23.849362,
"NZL","GDPHRWKD","TOT","USD","A","1971",24.502633,
"NZL","GDPHRWKD","TOT","USD","A","1972",25.679076,
"NZL","GDPHRWKD","TOT","USD","A","1973",26.803273,
"NZL","GDPHRWKD","TOT","USD","A","1974",27.082564,
"NZL","GDPHRWKD","TOT","USD","A","1975",26.381622,
"NZL","GDPHRWKD","TOT","USD","A","1976",26.223723,
